x,y,z
1.29301,-0.426172,0
1.3684,-0.575431,0
1.43977,-0.697888,0
1.04289,0.0233371,0
1.12094,-0.102381,0
1.20526,-0.252045,0
1.30595,-0.443931,0
1.38227,-0.594113,0
1.45498,-0.717497,0
1.05888,0.00308525,0
1.12572,-0.106541,0
1.19878,-0.236177,0
1.28144,-0.392233,0
1.35853,-0.539912,0
1.42381,-0.660761,0
1.48221,-0.759434,0
1.07007,-0.0123678,0
1.12933,-0.11505,0
1.19679,-0.237445,0
1.27554,-0.38587,0
1.35394,-0.5342,0
1.41971,-0.656545,0
1.4792,-0.756619,0
1.08026,-0.0274428,0
1.13921,-0.130399,0
1.20762,-0.251757,0
1.29045,-0.398048,0
1.37516,-0.545174,0
1.44335,-0.668746,0
1.50403,-0.770546,0
1.08799,-0.0410331,0
1.14557,-0.143078,0
1.21349,-0.263968,0
1.29711,-0.409265,0
1.38431,-0.557598,0
1.45428,-0.682767,0
1.51615,-0.786227,0
1.09212,-0.0498498,0
1.14845,-0.152094,0
1.21594,-0.27276,0
1.30046,-0.417071,0
1.38697,-0.56237,0
1.45582,-0.684969,0
1.51615,-0.786227,0
1.10211,-0.0751314,0
1.15899,-0.179894,0
1.22847,-0.303732,0
1.3157,-0.45119,0
1.40531,-0.600466,0
1.47644,-0.727186,0
1.53863,-0.832235,0
1.11165,-0.104347,0
1.16854,-0.208808,0
1.23934,-0.332169,0
1.32723,-0.479027,0
1.41521,-0.627429,0
1.4849,-0.753081,0
1.54621,-0.857,0
1.12845,-0.138035,0
1.18325,-0.241243,0
1.25234,-0.363232,0
1.33652,-0.509433,0
1.42125,-0.657395,0
1.48966,-0.781676,0
1.55129,-0.88361,0
1.13415,-0.159031,0
1.18987,-0.261355,0
1.2598,-0.382192,0
1.34563,-0.526866,0
1.43162,-0.676258,0
1.50138,-0.80167,0
1.5651,-0.904446,0
1.13617,-0.172224,0
1.19785,-0.27626,0
1.27218,-0.398284,0
1.36163,-0.545115,0
1.44641,-0.695992,0
1.51509,-0.822193,0
1.5789,-0.925289,0
1.13922,-0.181044,0
1.20075,-0.282967,0
1.27435,-0.402797,0
1.36276,-0.547659,0
1.44741,-0.69827,0
1.51603,-0.824248,0
1.57994,-0.927175,0
1.14258,-0.207249,0
1.20533,-0.310278,0
1.2801,-0.429866,0
1.37053,-0.573668,0
1.45801,-0.72205,0
1.52874,-0.846328,0
1.59373,-0.948035,0
1.14564,-0.225391,0
1.20765,-0.326839,0
1.28192,-0.444354,0
1.37256,-0.585023,0
1.46105,-0.7283,0
1.53186,-0.848465,0
1.59523,-0.947046,0
1.15193,-0.246035,0
1.214,-0.347055,0
1.28868,-0.463992,0
1.38022,-0.603699,0
1.47144,-0.74737,0
1.54421,-0.868439,0
1.60878,-0.968057,0
1.15415,-0.262438,0
1.21718,-0.365993,0
1.29341,-0.485316,0
1.3871,-0.62713,0
1.47976,-0.770968,0
1.55326,-0.892644,0
1.61782,-0.99298,0
1.16063,-0.283686,0
1.22275,-0.385304,0
1.29825,-0.502659,0
1.39162,-0.642177,0
1.48786,-0.787747,0
1.56439,-0.911507,0
1.63129,-1.01404,0
1.16409,-0.298331,0
1.22619,-0.399681,0
1.30186,-0.516577,0
1.39574,-0.654995,0
1.49102,-0.795646,0
1.56634,-0.915146,0
1.63129,-1.01404,0
1.168,-0.312353,0
1.231,-0.415837,0
1.30774,-0.534857,0
1.40272,-0.675595,0
1.49831,-0.817835,0
1.57485,-0.938041,0
1.64215,-1.03686,0
1.1686,-0.328489,0
1.23046,-0.429672,0
1.30635,-0.546288,0
1.40099,-0.683723,0
1.49801,-0.82234,0
1.57531,-0.939917,0
1.64215,-1.03686,0
1.17152,-0.347608,0
1.22773,-0.465999,0
1.29141,-0.597593,0
1.36943,-0.743272,0
1.45073,-0.872435,0
1.58253,-0.998036,0
1.65653,-1.05732,0
1.17404,-0.373755,0
1.20795,-0.481449,0
1.25913,-0.606309,0
1.40609,-0.804761,0
1.51236,-0.923507,0
1.60128,-1.01264,0
1.67212,-1.08336,0
1.18642,-0.410511,0
1.22263,-0.540895,0
1.28873,-0.68799,0
1.40026,-0.840487,0
1.50804,-0.95134,0
1.60285,-1.03524,0
1.68662,-1.10373,0
1.19064,-0.429704,0
1.22706,-0.556191,0
1.29273,-0.699251,0
1.40298,-0.848069,0
1.51054,-0.956531,0
1.60471,-1.03786,0
1.68662,-1.10373,0
1.19392,-0.454281,0
1.22962,-0.576005,0
1.2937,-0.714579,0
1.40159,-0.860051,0
1.51129,-0.966581,0
1.60685,-1.04355,0
1.68662,-1.10373,0
1.20123,-0.479922,0
1.23441,-0.598743,0
1.29753,-0.735017,0
1.4065,-0.878482,0
1.51547,-0.980863,0
1.60792,-1.05496,0
1.68155,-1.11435,0
1.20992,-0.506836,0
1.24331,-0.619683,0
1.30294,-0.749688,0
1.40399,-0.888799,0
1.51433,-0.992773,0
1.60936,-1.06309,0
1.68155,-1.11435,0
1.22128,-0.533927,0
1.25272,-0.640567,0
1.31041,-0.765621,0
1.41012,-0.901237,0
1.52044,-1.00194,0
1.61402,-1.0677,0
1.68155,-1.11435,0
1.22203,-0.554781,0
1.25529,-0.658976,0
1.31285,-0.779928,0
1.40925,-0.911215,0
1.52166,-1.01193,0
1.6172,-1.07492,0
1.68661,-1.11716,0
1.22509,-0.578301,0
1.25756,-0.678385,0
1.31293,-0.795226,0
1.40541,-0.923574,0
1.51381,-1.02031,0
1.6113,-1.07964,0
1.68661,-1.11716,0
1.23118,-0.611895,0
1.2633,-0.706519,0
1.31663,-0.817535,0
1.40359,-0.939284,0
1.50657,-1.02983,0
1.60524,-1.08471,0
1.68661,-1.11716,0
1.23567,-0.636123,0
1.26773,-0.729247,0
1.32048,-0.838554,0
1.40138,-0.950988,0
1.50113,-1.03637,0
1.60079,-1.088,0
1.68661,-1.11716,0
1.24286,-0.665994,0
1.27532,-0.757022,0
1.32786,-0.863867,0
1.40368,-0.966966,0
1.50109,-1.04726,0
1.60263,-1.09558,0
1.6936,-1.12119,0
1.24589,-0.691007,0
1.27897,-0.78224,0
1.32996,-0.882015,0
1.40315,-0.977487,0
1.49868,-1.05263,0
1.60027,-1.09794,0
1.6936,-1.12119,0
1.25213,-0.720439,0
1.28528,-0.808949,0
1.33552,-0.901718,0
1.4083,-0.990094,0
1.50211,-1.05868,0
1.60137,-1.10004,0
1.6936,-1.12119,0
1.25772,-0.744103,0
1.29051,-0.828732,0
1.34102,-0.917511,0
1.41459,-1.0007,0
1.50721,-1.06356,0
1.6037,-1.10149,0
1.6936,-1.12119,0
1.26222,-0.767183,0
1.29485,-0.847114,0
1.34702,-0.931224,0
1.42387,-1.00711,0
1.51665,-1.06121,0
1.61085,-1.094,0
1.69911,-1.11154,0
1.26991,-0.796828,0
1.30206,-0.872827,0
1.35508,-0.952613,0
1.43336,-1.02138,0
1.52424,-1.06748,0
1.61468,-1.09578,0
1.69911,-1.11154,0
1.27662,-0.823138,0
1.30802,-0.89204,0
1.35992,-0.965853,0
1.43731,-1.02968,0
